id,hhb,hbo2,ca,na
14427,9.931434,3.2068806,7.3224893,4.3695183
14428,7.5332923,4.1887565,8.8075485,3.0330865
14429,9.198215,4.653208,9.194456,2.6064587
14430,9.5404,4.350761,11.006007,3.9940162
14431,5.0065093,4.228829,6.5196967,3.1390448
14432,6.325181,4.8482094,10.843821,2.8716257
14433,9.605065,4.0369835,9.157479,4.648079
14434,7.4187646,2.1853821,8.057868,1.7552755
14435,4.5617557,3.4162424,6.31438,2.524813
14436,9.662109,3.0281277,10.109302,3.421284
14437,13.85349,4.9544706,10.692511,3.9489887
14438,11.954113,3.1166883,9.404071,3.9603064
14439,7.413021,3.84136,6.5171185,2.037046
14440,6.697646,4.3265276,10.714479,2.4057112
14441,4.334588,3.735216,11.210067,2.4111986
14442,13.934555,4.2507105,12.578805,4.1567183
14443,8.825703,4.5952587,10.277675,2.4285946
14444,8.314551,4.6946974,9.992919,3.1170924
14445,6.587689,4.5911717,10.369389,2.8416688
14446,9.651887,3.9457393,7.8750815,3.0507216
14447,7.8022766,4.067663,7.557835,3.5879605
14448,6.4652987,3.9889598,8.750618,3.2147965
14449,6.7804155,3.1237462,6.3476887,2.6230493
14450,8.356419,3.1191173,8.00511,3.201956
14451,5.2473626,3.4048,9.57678,2.3306725
14452,6.3814898,3.4787688,8.965366,3.2687378
14453,7.3460803,4.1509323,9.949334,2.9544716
14454,4.624909,4.637234,10.114775,3.1824746
14455,8.891604,4.5952396,12.378454,3.0311906
14456,11.170793,3.884183,10.561345,2.6872413
14457,9.578899,4.104599,8.926049,3.311467
14458,8.855957,3.9187593,9.187195,2.0145063
14459,8.962978,3.8182504,7.6394987,2.236146
14460,11.178449,4.7108245,9.744052,3.5700617
14461,4.533729,4.1227274,6.179444,3.0792167
14462,8.919267,4.2875896,9.398024,3.467763
14463,9.422347,4.139591,10.260344,3.4046037
14464,9.825645,4.488244,9.361204,4.0166245
14465,4.923586,4.393443,6.733258,2.668127
14466,4.428521,3.7674088,7.7021146,2.466723
14467,2.7577572,3.496702,4.8026795,2.4935184
14468,7.691836,3.684525,7.278261,3.9944134
14469,8.348501,2.7070696,6.9382515,3.3530061
14470,14.126518,4.942761,11.644158,2.836993
14471,10.042583,3.8606317,9.499274,3.3408492
14472,4.644795,4.3535604,9.705844,4.423335
14473,7.9606304,4.2627983,9.63279,2.016697
14474,6.7325892,3.569061,8.82836,3.5256662
14475,5.938542,3.5216808,9.303582,2.6852376
14476,5.407318,4.04181,8.9556,1.8935229
14477,4.0257244,4.4658422,7.4294443,4.0206785
14478,6.10356,3.6172767,6.722381,3.3134763
14479,10.350384,3.519994,7.359451,2.4583135
14480,7.036506,4.165228,6.668731,2.357345
14481,3.8029094,3.2121243,4.2677536,2.6280053
14482,10.248843,4.2693987,7.493057,3.8270674
14483,5.9049473,4.1910734,8.809446,2.200593
14484,4.8944516,3.620357,7.9941964,2.8293445
14485,9.158812,3.770363,8.435848,3.7488554
14486,1.7720783,3.411964,10.117144,2.9110556
14487,13.2430725,4.8574424,7.4429736,6.0791235
14488,6.7439466,3.118436,8.545835,3.313888
14489,6.9478617,4.2610664,12.637899,2.1801672
14490,12.467532,5.0629196,12.906579,2.6336355
14491,10.4350395,3.7829056,11.828031,2.018754
14492,9.482918,4.314932,10.101438,3.3684962
14493,9.720062,3.5202932,9.335695,3.8122032
14494,6.3253446,3.7248697,11.683615,2.952175
14495,12.032863,5.096958,10.40571,3.3340945
14496,6.859729,3.2174013,7.1729774,2.626042
14497,4.9839697,3.5913472,6.3509,2.8055353
14498,11.081072,4.48695,8.922807,3.9475746
14499,6.988813,3.8539045,9.498987,2.2257352
14500,8.806669,3.782001,8.509346,3.2579503
14501,10.378665,4.146163,9.15785,2.2803035
14502,6.745359,3.4929504,10.68175,2.5904622
14503,8.970118,4.4362526,8.798454,3.5164614
14504,9.32864,3.8462996,7.6393557,4.3981223
14505,8.446059,3.0413933,7.3973074,3.500802
14506,10.568827,4.7124715,8.373408,4.151509
14507,13.902847,4.246174,7.4141583,3.809106
14508,9.487579,4.215288,7.6424546,4.099348
14509,7.6756716,3.452222,7.6176186,2.092091
14510,5.890995,2.5105429,6.264281,5.639152
14511,4.413748,3.2966692,6.8954268,2.2679954
14512,0.81286275,3.3402452,8.038918,0.6551185
14513,6.7969403,4.517191,8.991041,3.5965245
14514,10.769947,4.2188344,9.032022,3.497698
14515,8.039502,4.092616,7.1678514,2.0436413
14516,10.393779,4.1677394,7.556564,3.2278888
14517,7.4044647,4.2921553,9.425475,2.5348
14518,10.556911,4.22997,4.681976,5.413443
14519,9.828919,3.2328837,7.527872,3.36782
14520,13.505058,4.988682,10.424957,3.7493832
14521,8.892775,4.4723983,6.182902,3.9868207
14522,7.705271,4.1554327,8.712856,2.489943
14523,13.318066,4.3529687,10.60862,3.182983
14524,7.7221045,4.9712515,12.819621,3.5935721
14525,4.2405634,3.6164937,7.5327296,3.618332
14526,10.111132,4.328558,9.6138525,3.349748
14527,4.8836007,3.8963852,8.470354,1.454521
14528,7.582069,3.4682984,8.491848,3.344228
14529,2.9915361,3.3563752,5.1444592,3.0366096
14530,9.597286,4.0908704,7.1245146,3.15308
14531,11.327579,4.315129,9.606205,3.3443563
14532,12.592379,4.376693,7.9767694,4.1968107
14533,11.222705,4.809288,12.190278,3.819354
14534,4.71296,3.3542767,8.7513275,2.9987452
14535,9.3200245,4.701227,9.532188,4.855491
14536,5.126556,4.27026,8.912407,3.357176
14537,8.021559,3.9482386,7.2591424,3.9103186
14538,7.4954247,3.9778435,8.221625,3.329361
14539,8.649501,4.260373,9.026593,4.105293
14540,9.870034,4.434938,9.771643,2.911446
14541,7.9724607,4.0507584,7.6445794,3.0382729
14542,11.178611,4.765704,9.97314,1.8456032
14543,6.3598485,3.5815303,9.834324,3.2665026
14544,11.347548,4.6479945,7.6205497,4.14298
14545,11.003591,4.4615602,9.69567,3.3097343
14546,8.429621,4.5464997,9.671549,4.896622
14547,7.803449,3.6319118,5.952136,3.7222323
14548,7.1670713,4.176511,10.077826,2.6346517
14549,6.9252934,3.4468343,8.963747,2.606717
14550,10.031267,3.1065736,8.794585,2.2397764
14551,2.680679,2.5374136,7.606112,1.6070406
14552,7.6317306,4.347527,8.844308,2.4250538
14553,7.541164,3.9890158,8.765292,2.815847
14554,8.023065,4.572016,9.731886,3.4992065
14555,11.408315,5.291959,11.6132,3.5771322
14556,10.221182,4.250412,10.7794895,3.014147
14557,9.234956,4.106036,7.15994,2.4181077
14558,6.514221,3.7861178,9.17762,3.4400873
14559,12.939564,4.419739,10.508503,2.8973393
14560,10.206848,4.0314865,9.930049,2.1735337
14561,6.9935646,2.6351917,10.694997,2.7194932
14562,8.990766,3.7139602,9.167762,3.7637775
14563,5.8429785,3.5913274,8.513947,3.54123
14564,10.505043,3.115864,9.684917,4.464258
14565,12.77137,4.135066,9.455965,2.426888
14566,14.532994,4.4845953,10.170403,3.664894
14567,4.8237157,3.776022,8.674284,3.404522
14568,7.609306,3.751182,6.744424,3.619323
14569,9.246504,3.8731108,9.978085,3.3301432
14570,10.030073,3.7191486,11.46019,2.5532446
14571,7.199253,4.001528,10.014691,2.4675355
14572,9.586965,4.372263,8.516545,3.1476052
14573,8.333957,3.416747,10.344921,2.7067711
14574,4.4303265,3.608135,8.812422,4.0847483
14575,11.308963,4.0037937,6.983463,3.225059
14576,7.3399825,4.2969303,9.680694,3.2378294
14577,9.868203,4.176261,10.093939,3.6221943
14578,9.026406,4.3871555,9.869857,3.1994836
14579,8.212036,4.5950775,9.936017,3.686609
14580,7.8212357,4.477013,9.148687,2.8640118
14581,3.687522,3.4595785,7.7330117,2.8478873
14582,5.884406,4.0367527,7.683017,3.2438037
14583,10.773598,5.0178022,9.6005,2.9641888
14584,3.6974897,4.377731,13.076121,3.014419
14585,9.99124,4.6588817,9.402102,2.0739293
14586,8.468182,4.353399,9.713436,4.074236
14587,12.293854,4.3941936,7.906433,3.2484221
14588,7.0169716,4.15734,9.12008,3.841612
14589,9.867866,2.9620311,5.491083,3.348496
14590,3.5329785,3.3019452,7.037403,4.4225535
14591,9.197118,2.8631938,8.308432,2.3710325
14592,8.414003,3.2907612,10.786991,6.000465
14593,10.894348,3.7884603,4.0801487,3.1068094
14594,4.141592,3.7083735,7.3109336,3.9507153
14595,3.3954992,3.8488772,7.646417,2.9586318
14596,6.644446,3.6675687,7.679563,2.1653342
14597,10.126472,6.3746867,11.27074,1.2755799
14598,7.0535297,3.746536,8.783091,3.0248508
14599,8.069286,3.3843536,13.857471,2.9881055
14600,6.2789464,3.9822898,6.2844124,2.0055733
14601,9.107853,4.3587246,9.25134,2.511571
14602,6.375721,3.7839935,7.0384192,4.372673
14603,9.625783,5.4055996,12.057393,1.7888967
14604,6.775977,4.0835667,7.510493,3.1506445
14605,15.037766,3.7506328,6.7712455,3.3686986
14606,11.457831,4.794074,9.713134,4.5715265
14607,10.781329,4.4617987,10.000611,3.9773598
14608,5.4893446,3.831654,8.963046,2.6358674
14609,8.95085,3.8394103,8.944925,3.8149686
14610,2.7943406,3.937819,5.952069,3.7646916
14611,2.1677282,3.339975,6.7457447,2.503948
14612,6.640954,3.1524715,7.923116,2.1578965
14613,5.8449936,3.6565635,9.786584,0.79136485
14614,11.355213,3.5736942,8.573389,2.2519655
14615,5.6892524,3.8445957,10.787165,2.7610655
14616,11.082928,3.7447975,8.349016,2.2560272
14617,2.5665388,3.095419,6.312095,2.6107743
14618,6.6705422,4.0804276,8.479985,4.283386
14619,9.487768,4.162198,11.075201,4.164444
14620,10.564789,5.25849,9.8317585,3.1356962
14621,14.813306,4.3710384,9.272463,2.3577995
14622,10.548804,3.4977765,11.301159,2.8635032
14623,9.63596,2.5926688,7.6164336,3.1439075
14624,7.80096,2.9433825,8.936686,3.6467757
14625,3.5719056,3.5036304,8.207071,3.957062
14626,5.3696136,3.4905155,7.207997,2.490612
14627,9.954234,4.231886,7.047311,2.52645
14628,6.9136744,3.4975562,8.526516,3.2620308
14629,8.88318,4.0284576,8.924671,3.5494561
14630,8.9552145,4.8637886,8.924581,3.5342016
14631,7.6223803,3.7219841,8.648241,2.8860145
14632,8.778815,4.507274,12.775594,2.096991
14633,10.657632,4.2090745,9.637594,3.046872
14634,8.42653,3.913345,6.8709507,2.8705828
14635,2.832297,3.4272645,6.1327715,2.1930065
14636,6.21744,4.592306,9.02193,2.7236917
14637,6.7162013,3.6435704,9.107204,3.6404054
14638,6.8233423,4.189641,8.933422,3.1823754
14639,6.4192085,2.7762372,10.084472,3.1004949
14640,9.544577,4.2182717,7.4010367,2.0691104
14641,5.7016807,3.8582077,4.6811414,2.18013
14642,9.287213,4.495363,8.620748,0.72024345
14643,8.909855,3.2905846,9.034061,1.9299599
14644,6.123458,3.4454155,7.657053,2.3989267
14645,6.9368715,4.0058756,10.328213,2.2181687
14646,5.6517696,3.742145,11.305914,2.203362
14647,5.9954004,4.0787373,9.163722,2.917196
14648,4.489377,4.2574744,10.177062,3.4761548
14649,5.38449,3.833256,9.953431,2.809062
14650,9.954301,4.888583,10.551286,2.8056166
14651,6.304764,3.7134557,8.1288395,2.0189297
14652,7.1537175,3.5862303,8.366865,2.065484
14653,4.95367,3.2364507,6.665246,4.177869
14654,7.8531675,3.3042939,9.408499,3.5962849
14655,6.792657,3.5355124,10.347958,3.6977232
14656,4.828979,3.0221941,6.0062094,2.2612844
14657,9.653824,4.204281,9.089587,3.2153697
14658,9.603778,3.558997,8.248651,3.6274917
14659,12.471944,3.7675824,11.346078,4.428616
14660,4.9212885,4.0344734,9.773397,3.6752682
14661,8.641817,4.5991383,10.783329,4.380673
14662,7.9413037,4.4928503,8.298729,2.9788847
14663,8.154798,4.4308867,7.971769,1.9955295
14664,4.9474163,3.53322,8.853914,2.5171897
14665,12.859241,5.0946503,12.988649,2.6212492
14666,10.978881,4.1349573,9.034045,4.31285
14667,6.330244,3.797646,9.2803955,3.5340292
14668,10.762034,3.8013527,8.542898,0.9860178
14669,8.327935,4.1774836,9.265508,2.894272
14670,13.148209,5.4698124,10.745872,4.2462826
14671,9.787252,2.95128,6.9571786,3.1548522
14672,5.4307303,3.7694938,8.052448,3.327765
14673,6.7259316,5.6947536,11.603388,5.234016
14674,0.50678587,4.013714,8.322712,2.7249906
14675,9.340992,4.055271,5.066599,3.345254
14676,6.7730336,4.144885,7.4754815,2.5414588
14677,8.55224,2.9422803,7.3445544,3.8239746
14678,11.387197,3.7391074,8.956142,3.8481812
14679,10.356056,3.7068174,4.997912,2.7230449
14680,11.325072,4.603181,8.700542,3.4911232
14681,7.309856,4.1801624,13.331311,2.8616335
14682,9.243088,4.3446255,10.721775,3.4545915
14683,11.851773,4.1559052,9.323961,2.832007
14684,7.6708174,4.2008286,9.014476,3.5166
14685,8.381399,4.2674537,7.048181,4.1385517
14686,7.9616756,4.5380945,7.612814,3.0435655
14687,11.120946,4.8123884,7.5321627,3.858513
14688,9.122884,4.085376,9.634442,2.7262807
14689,6.6552143,4.2354536,9.054895,3.682816
14690,6.6067634,3.5852883,11.136939,2.6178799
14691,6.6165285,3.1611633,7.794467,2.4309502
14692,5.215353,3.8786736,10.234137,2.024643
14693,9.806582,3.2414258,8.740823,2.6276596
14694,10.998115,4.2327437,8.516709,3.3064785
14695,6.105618,4.3136597,6.1403255,2.6699185
14696,7.3120527,3.677899,8.257714,1.966444
14697,10.9628525,4.7634964,10.418391,2.4000978
14698,3.4094732,3.6875315,8.184012,2.2025473
14699,10.525003,4.9822326,10.417936,3.3264124
14700,2.2982504,4.364891,10.110033,2.182438
14701,6.0062976,3.8709993,7.908778,3.2049096
14702,8.471282,4.6182213,10.668167,3.0262222
14703,11.629362,4.6955047,9.164924,4.5118713
14704,8.693682,4.220866,8.7165365,3.5005424
14705,7.2798,3.9638453,8.583589,1.9099625
14706,8.513154,2.9747486,7.0233836,3.3975332
14707,6.575534,4.3072205,8.394056,2.6529717
14708,8.575394,4.7613144,12.682239,2.4408102
14709,4.2851806,3.3731802,10.663934,2.364463
14710,7.6781254,3.5331483,11.582985,3.6591954
14711,2.9726202,3.1940646,10.174632,2.912427
14712,5.8419766,4.3276644,8.737628,3.0642655
14713,7.440331,3.7445307,7.572615,1.9943111
14714,11.989518,4.6377215,8.552275,3.5968409
14715,4.510992,3.8840568,9.758218,2.8183997
14716,7.3671646,2.2284923,7.439848,3.35903
14717,4.579955,2.8349261,5.8565774,3.1182456
14718,7.2678905,3.6793654,7.3586326,3.8389597
14719,4.373911,1.3148988,7.170217,3.098119
14720,14.067883,3.7871773,11.291657,3.028573
14721,9.158478,3.8065407,8.606676,3.235358
14722,6.067829,3.9906557,8.611001,2.3008428
14723,2.8148086,3.6647472,8.9128475,2.3578873
14724,2.5435731,3.6119363,7.3393254,1.728198
14725,10.876136,3.3523045,6.539979,2.9480014
14726,10.530136,2.9431257,6.792666,2.608682
14727,13.127311,4.120572,9.286719,2.3253202
14728,9.400488,4.340149,13.05753,2.4489322
14729,6.6569223,4.5049496,12.404194,2.0148249
14730,7.2361026,4.542481,9.113707,3.395477
14731,5.910629,3.4096563,7.5967693,3.3978496
14732,11.483264,4.4428434,10.473499,2.0159376
14733,5.3961487,3.5248935,6.1753197,2.6636062
14734,8.800192,4.0522156,10.221988,2.309158
14735,5.975197,4.1788187,9.173403,3.6351738
14736,7.9086246,3.6943443,6.0783873,2.6448634
14737,6.357841,4.0401726,8.908345,2.583622
14738,6.5563507,3.8618543,10.790948,2.4319992
14739,5.989526,3.419763,10.472359,4.5231504
14740,8.102179,3.4449282,9.598223,3.4133015
14741,8.277924,3.272014,7.0379024,2.5236177
14742,7.2528634,3.6355696,7.8652053,4.713271
14743,8.44619,4.017393,10.360398,3.757073
14744,9.44497,4.175314,10.230909,2.254336
14745,7.7961707,2.5420005,6.579431,2.2404652
14746,8.826631,4.1094723,9.158088,2.1715863
14747,9.824295,4.1294975,11.261419,2.5534444
14748,13.167139,3.3433814,10.436339,2.5630646
14749,5.243174,3.0929184,8.789896,2.4881616
14750,10.436597,4.2857313,10.05347,2.9237938
14751,10.45538,2.6170268,8.805097,4.0222387
14752,2.0483484,3.6846595,8.430939,1.8541415
14753,6.1558456,4.6088824,7.779759,2.0668583
14754,4.269471,3.8200316,7.8519993,2.0938635
14755,8.075605,3.5828848,8.293078,2.8120403
14756,4.325718,3.4976614,8.7803955,3.5276217
14757,3.9458945,3.9047625,7.797364,3.3798027
14758,7.7040343,3.8200157,8.201693,3.3007457
14759,3.3131433,2.8128774,9.197893,1.5528214
14760,4.5503845,3.8035672,10.040817,4.2341957
14761,5.868111,3.21064,8.144472,2.8665028
14762,8.301399,3.8108547,8.9632015,3.9415338
14763,12.5584345,3.4987948,7.4450073,3.1370823
14764,12.420182,5.5010037,8.697065,2.2817678
14765,4.3575783,3.5576408,6.7097616,3.1129153
14766,9.107879,3.0625653,6.9221215,2.8830395
14767,7.076667,4.461937,5.7427616,2.7863011
14768,8.790147,4.3064303,9.693202,3.7664576
14769,9.578543,4.563936,11.058832,3.804104
14770,8.766246,4.311571,9.901454,3.5594702
14771,2.7442558,4.0253673,9.401156,2.9373708
14772,9.476484,3.9612715,10.044346,3.3624
14773,10.378444,4.257735,10.28783,2.5289865
14774,11.486979,3.905153,9.026856,2.8133698
14775,10.543568,3.2340105,8.597359,3.7522938
14776,5.839115,3.9894993,8.833284,4.049186
14777,9.266573,3.9861975,6.4754424,2.352499
14778,4.655195,4.1985283,5.48873,2.2926998
14779,7.0484514,3.8824584,8.688091,1.8386075
14780,10.666615,4.699726,9.558827,3.935829
14781,8.125797,3.0901742,7.7079473,2.9064753
14782,14.238612,4.2579627,9.442579,0.5762399
14783,4.1346393,3.7169392,9.6078615,2.4834645
14784,6.893261,3.6129892,10.743402,2.493184
14785,7.4809504,2.64606,7.8089767,3.5230818
14786,7.6341105,3.8289876,8.301726,3.1463697
14787,8.577283,4.577881,8.104334,2.648503
14788,10.684767,4.345585,10.90767,3.0560532
14789,6.4016085,3.191331,10.370751,4.8780847
14790,11.730582,3.7186344,12.031924,3.0260866
14791,7.5708766,4.975544,12.192933,3.748878
14792,6.182687,3.5876431,8.128433,2.6865537
14793,8.1962185,3.9676266,10.398216,5.5204606
14794,6.9360743,3.7989268,8.272548,2.730462
14795,8.80802,5.1613774,7.99327,3.2314906
14796,5.3318977,3.263636,6.527297,4.890764
14797,6.208785,3.784496,7.8916607,4.7182965
14798,7.2415833,3.4923532,10.137427,3.81594
14799,9.404053,3.8185432,8.841628,3.0331187
14800,8.999705,4.8661604,10.684737,1.6796633
14801,3.5384083,3.2640512,8.402069,2.606716
14802,6.4414344,4.08121,9.8859,2.2141361
14803,9.009777,4.0244617,11.020621,0.75487196
14804,8.344864,3.4667013,10.330685,2.8393693
14805,6.2667494,3.667218,8.354998,4.0150223
14806,4.3494167,3.8667068,9.499544,2.2879438
14807,4.180189,3.4796002,9.127381,2.7162287
14808,3.5547516,3.2550046,7.023747,3.2791965
14809,6.6750054,4.7023735,7.22712,2.073636
14810,13.082937,4.440776,9.389769,3.3043735
14811,1.5243502,3.9727204,7.2446246,3.1959116
14812,9.252846,4.6907973,10.268422,3.8050995
14813,13.845517,4.35847,7.8339787,3.9680402
14814,9.919592,4.649101,8.594505,3.5553243
14815,5.4113693,3.6366158,9.166066,2.7200305
14816,6.756577,3.4216027,8.705736,2.979876
14817,8.238461,3.1545715,8.383055,4.026789
14818,7.014767,3.9029388,10.18068,3.6296258
14819,9.009597,4.706261,10.282905,4.2646694
14820,7.8483734,4.4514303,9.092963,3.2503533
14821,11.755019,4.733826,10.29419,4.238431
14822,10.566956,3.4921796,6.815411,4.4045877
14823,10.597765,3.7672698,6.6865845,3.8150475
14824,13.041992,3.9656172,7.651397,2.86466
14825,10.2629595,3.9280941,8.732537,3.202817
14826,9.621694,3.7958422,8.480241,2.829025
14827,7.4952474,4.154064,10.361013,2.9934604
14828,7.796335,4.1846294,10.800568,3.2555408
14829,14.440739,4.3712645,11.377063,3.4301867
14830,2.3456445,3.5303195,8.012782,3.1213093
14831,9.24172,4.048804,8.804656,3.1981323
14832,12.820122,3.7086153,8.154248,1.7415206
14833,9.700404,3.9508913,10.120644,2.9372556
14834,11.721944,4.318196,10.435103,3.2911394
14835,8.700279,3.0024996,7.484738,3.4647684
14836,9.9000845,2.7570992,9.889318,1.3669771
14837,10.674082,4.599414,10.156355,2.2968707
14838,7.4580855,2.8192449,7.274349,4.139351
14839,7.6242146,4.1103363,9.351377,3.8996458
14840,7.721478,4.494263,9.505887,5.501029
14841,4.523378,3.874286,8.097918,1.9034418
14842,6.7744346,3.8989642,7.7400537,2.077829
14843,11.210287,3.3951313,8.115634,2.5988894
14844,7.7132916,3.8562217,9.32396,2.727584
14845,8.918705,3.767744,9.340567,3.0399432
14846,11.862638,4.898897,8.92577,3.741589
14847,13.256691,4.802178,10.60066,4.727676
14848,8.069897,4.351121,8.452088,3.5430639
14849,7.590926,3.2435212,7.2394204,3.0619154
14850,11.413269,4.3013945,10.138496,2.816907
14851,8.869734,4.533802,8.073786,3.4071534
14852,10.31265,3.8315256,8.582498,3.4740264
14853,9.688823,4.6198015,11.237487,4.2220078
14854,5.368016,3.0785732,7.1562195,2.3933055
14855,4.9132066,2.3198876,9.8968115,3.8438454
14856,5.147441,3.3412845,9.673459,3.4903035
14857,9.583667,3.8588083,9.104423,3.1544275
14858,7.7296815,2.7251887,9.126752,2.4947228
14859,8.285668,4.0024066,6.9537983,3.8416383
14860,9.924736,4.0876303,11.298408,2.3984728
14861,6.6598105,3.8168647,7.347362,3.405713
14862,5.6134124,3.3429568,9.940902,2.6567266
14863,13.736277,5.60068,11.246624,2.86775
14864,10.390137,4.8027163,12.892763,3.6719413
14865,8.470772,3.8872674,12.055396,2.60173
14866,8.135924,4.148966,8.66848,2.8646352
14867,5.1263504,3.9208755,10.044836,3.020719
14868,12.593006,4.675941,12.063037,3.8306935
14869,12.389614,5.3105907,10.994918,2.7450542
14870,7.206567,4.277871,10.05216,3.1426175
14871,5.359192,2.9021897,9.972387,4.2406216
14872,8.281509,3.5965652,8.319149,4.562827
14873,8.930454,4.0504103,8.553135,3.185576
14874,5.807628,3.3503902,5.9048133,3.6978035
14875,8.088274,4.185596,4.85247,2.9661074
14876,7.878953,3.710959,9.485612,2.9351003
14877,4.5794563,3.8754659,9.276645,3.45503
14878,5.918459,4.1761875,7.066979,3.6339507
14879,8.419729,4.517492,11.753343,4.488702
14880,5.5248313,3.000768,7.4694686,2.6775205
14881,9.757906,3.4197357,6.3633785,2.600395
14882,5.1968036,3.5871363,10.301515,5.0407915
14883,3.8030386,3.8922436,8.210639,4.4936504
14884,6.602829,4.113,8.418894,3.14392
14885,6.8689,3.282954,7.9279833,1.714003
14886,8.872604,3.9291005,8.339662,3.542561
14887,10.262576,2.7113833,8.111328,3.015116
14888,11.574053,3.7334337,9.353114,1.7597681
14889,9.221655,4.5843744,11.734819,3.020847
14890,9.545394,4.9150095,9.907398,3.9518564
14891,10.909614,4.423618,11.708514,3.1837785
14892,9.195368,3.6447206,9.926566,2.2803423
14893,7.99333,4.4009423,9.9582815,2.9330137
14894,10.037261,3.6611302,8.653814,1.8747268
14895,9.969825,4.239747,11.101665,1.7885927
14896,8.648625,3.122917,7.903391,3.112651
14897,4.624521,3.1904924,6.133445,2.3368473
14898,4.36936,3.241227,7.578576,1.5913773
14899,4.497012,2.88817,8.444029,4.4894032
14900,12.933318,4.1492596,9.795213,4.2966785
14901,7.764786,4.0564003,10.850983,3.3318472
14902,10.336073,4.630632,9.680753,3.353236
14903,5.679127,3.4327884,7.0355363,3.9786923
14904,11.3657465,5.33276,11.62369,3.4069479
14905,15.547522,4.428999,11.092955,3.4965584
14906,8.80018,3.2800002,9.048481,1.6866484
14907,11.744817,3.2771046,11.395753,3.5220356
14908,10.271523,3.477063,8.218214,3.379773
14909,8.8628645,4.811826,10.932678,2.8406048
14910,12.188403,4.0037165,8.637214,3.5163648
14911,7.756603,4.5783324,11.254265,3.2881482
14912,7.5598536,5.3624835,11.416418,2.4900455
14913,7.7704153,3.5924933,8.762351,4.202084
14914,8.364037,3.278072,13.018316,3.5545554
14915,9.393863,4.572582,10.259801,2.7120132
14916,10.77588,4.3319626,9.27407,3.7679281
14917,10.512016,4.358184,7.735433,3.7839825
14918,5.600108,3.864347,8.128473,2.3741975
14919,6.7003393,4.2471466,7.5993166,2.667857
14920,11.758047,4.187333,8.999374,4.509049
14921,8.42349,3.7587001,7.431437,3.8190346
14922,6.5311995,4.456418,7.4424763,3.9414032
14923,5.7974505,3.8806121,6.2956014,3.6333287
14924,6.848252,3.714633,8.584391,1.4526353
14925,7.7998123,3.937435,10.634396,1.6689042
14926,9.144925,4.5437393,10.424888,2.335626
14927,10.06758,3.5831704,10.305252,4.164186
14928,8.397826,4.372162,9.725349,3.5898507
14929,8.444653,4.5176377,8.31679,3.1691637
14930,5.070323,3.822426,10.226238,2.2799492
14931,8.588837,3.68666,10.046283,3.522212
14932,4.4338493,3.9751377,9.03312,3.1255176
14933,7.7133856,4.239661,8.746198,2.9480586
14934,9.313852,3.8960187,10.548389,2.724146
14935,8.157341,5.4360547,9.43559,2.5079455
14936,3.9877434,3.4149427,4.646222,3.5094855
14937,7.0352006,5.0655384,9.746318,2.3746266
14938,6.4305487,3.9780364,7.517703,3.4246073
14939,10.254774,5.5474243,10.526663,2.8593822
14940,8.634743,3.7951035,8.899464,2.453264
14941,10.928356,4.954864,8.33415,2.9597142
14942,9.793247,4.591292,10.006541,4.085169
14943,9.01552,4.6365523,9.9046955,3.0440297
14944,10.834272,3.4109142,9.396426,3.580175
14945,12.485219,4.217493,10.422719,3.6234782
14946,6.5947003,4.881569,11.593545,4.1710806
14947,7.752805,4.224989,10.099478,3.0586443
14948,4.710248,3.627039,6.189742,3.7458696
14949,10.132833,4.010968,9.777717,4.290074
14950,10.089568,4.6134424,10.73867,3.5321753
14951,9.815422,4.385311,10.907975,4.169835
14952,4.2194204,3.0417774,10.255356,3.1843326
14953,6.938719,3.9222643,8.5140505,4.337626
14954,10.038522,3.5626504,7.2599506,3.4357564
14955,8.376827,4.777364,6.220072,3.9194934
14956,8.731988,4.1568213,8.3784685,6.7023034
14957,7.3525763,4.2363453,9.872193,3.0542254
14958,7.8380156,3.9389155,5.2362347,4.882425
14959,8.383774,3.8072724,9.66265,2.8897982
14960,8.759063,4.1187344,8.614444,2.7347162
14961,13.545118,4.342701,10.369018,3.64303
14962,7.7388196,4.1656914,9.413805,2.2239041
14963,5.619157,3.7942266,6.149716,2.8333397
14964,9.174332,3.8909442,8.392296,3.5077875
14965,7.5213127,3.476998,11.458441,2.943424
14966,10.87174,3.0109982,10.197604,2.9003952
14967,7.599886,4.6828356,13.202736,1.9683785
14968,5.3336005,3.411696,7.117489,3.2733138
14969,11.8780155,3.7701063,9.088816,3.24624
14970,9.33643,5.009279,9.326121,3.2750573
14971,7.3146615,2.716473,4.434707,3.0069036
14972,6.538798,3.493266,7.9774733,3.0546215
14973,7.886868,4.416527,8.012133,1.5099936
14974,8.577085,4.4223223,10.145927,2.5535667
14975,6.334322,3.2182605,10.253456,2.4898605
14976,6.200014,3.8089223,10.890591,3.2749662
14977,6.822387,4.241305,7.0381985,2.9384632
14978,6.344551,3.4315393,7.344771,2.2759721
14979,5.136577,4.137274,10.40013,2.6410902
14980,7.759381,3.784707,10.898515,1.9906105
14981,7.364598,4.0160856,7.5123343,3.3005638
14982,7.2588024,4.330433,12.688867,1.6470764
14983,4.995963,3.3709366,8.6213,1.6564169
14984,6.9315033,4.5657883,8.551641,1.3296381
14985,7.2744656,4.636739,8.205316,2.7524395
14986,7.2811546,3.795586,9.204071,3.5359268
14987,5.149163,4.3194685,8.766118,2.0486045
14988,9.867003,4.3950143,8.919999,2.0938175
